"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2"
,,,,,"Depew, New York, United States","374351455456",,"7500","US $7,500.00","716-breakers",,"","2018 JOSH ALLEN RPA /15 Panini One RED Premium Patch Auto SSP PSA 9 #31 RC Bills",,,"https://www.ebay.com/itm/374351455456",,,"Ships from United States",,
,,,,,"Ridgefield, Washington, United States","354422283739",,"7500","US $7,500.00","mikepn",,"","2021 Select Rookie Trevor Lawrence Green Prizm 5/5 Premier Level  PSA 9 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/354422283739",,,"Ships from United States",,
,,,,,"Katy, Texas, United States","325008311271",,"7499.95","US $7,499.95","zino.tran",,"","2020-21 Panini Contenders TYRESE MAXEY RC Auto /10 Gold Prizm Premium #123","Sports Trading Card",,"https://www.ebay.com/itm/325008311271",,,"37 watchers",,
,,,,,"Bothell, Washington, United States","115569373765",,"7500","US $7,500.00","mambaout2020",,"","2009 ABSOLUTE MEMORABILIA PRIME STEPHEN CURRY ROOKIE PATCH /10 #10 BGS 8.5 w/9.5","Sports Trading Card",,"https://www.ebay.com/itm/115569373765",,,"Ships from United States","6 watchers",
,,,,,"Hillside, New Jersey, United States","295271926455",,"7500","US $7,500.00","zikithebeast",,"","YORDAN ALVAREZ BOWMAN CHROME AUTO GOLD REFRACTOR RC, 45/50. GAME 6 HERO","Sports Trading Card","Does not apply","https://www.ebay.com/itm/295271926455",,,"Ships from United States","12 watchers",
,,,,,"Bothell, Washington, United States","384826225410",,"7500","US $7,500.00","bowman_collector_chris",,"","2019 Bowman Chrome Julio Rodriguez /499 Refractor Auto BGS 9.5 True Gem +","Sports Trading Card",,"https://www.ebay.com/itm/384826225410",,,"Ships from United States","6 watchers",
,,,,,"Forest Hills, New York, United States","115386313589",,"7500","US $7,500.00","sportcardaficionados",,"","🔥🔥2000 Pacific Crown Tom Brady Retail RC PSA 10 GEM💎MINT🐐PoP 26⚡️7X CHAMP🏆","Sports Trading Card",,"https://www.ebay.com/itm/115386313589",,,"Returns accepted","Ships from United States",
,,,,,"Wrentham, Massachusetts, United States","225290332687",,"7500","US $7,500.00","bigbreaksbeast",,"","2017-18 Topps Chrome Purple Refractor Soccer #41 Kylian Mbappe RC /250 PSA10","Sports Trading Card",,"https://www.ebay.com/itm/225290332687",,,"Ships from United States","6 watchers",
,,,,,"Minneapolis, Minnesota, United States","304727079578",,"7500","US $7,500.00","ski_4",,"","Mike White 2018 Panini Contenders Cracked Ice Rookie Ticket Auto 5/24 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/304727079578",,,"Ships from United States",,
,,,,,"Naples, Florida, United States","284850504601",,"7500","US $7,500.00","naples.treasure.2003",,"","2015 Panini Flawless Ruby GameWorn Patch 3 Color Wilt Chamberlain #/8 PSA 10 GEM","Sports Trading Card",,"https://www.ebay.com/itm/284850504601",,,"Ships from United States","21 watchers",
,,,,,"Titusville, Florida, United States","275575484774",,"4300","US $4,300.00US $7,500.00","asignco-4",,"Graded PSA 9","2007 upper deck UD Tom Brady premier stitchings auto super bowl mvp patch /25","Sports Trading Card",,"https://www.ebay.com/itm/275575484774",,,"Ships from United States",,
,,,,,"Cranston, Rhode Island, United States","125645584882",,"7499.99","US $7,499.99","ntorre1",,"","2014 Topps Five Star TOM BRADY /25 Rainbow On Card Auto BGS 9/10 Mint Patriots","Sports Trading Card",,"https://www.ebay.com/itm/125645584882",,,"Ships from United States",,
,,,,,"Naples, Florida, United States","165534866360",,"7500","US $7,500.00","eastwestsportscardcorp",,"","2020 Revolution Anthony Edwards Rookie Autographs Chinese New Year 1/1 BGS 8.5","Sports Trading Card",,"https://www.ebay.com/itm/165534866360",,,"Ships from United States","6 watchers",
,,,,,"Groton, Massachusetts, United States","175204906536",,"7500","US $7,500.00","bbov1788",,"One of the only clean TRUE Dan Marino rookie auto’s","Dan Marino 1984 Topps Beckett WITNESSED ROOKIE AUTO BGS 10 AUTO. Condition: Wow","Sports Trading Card",,"https://www.ebay.com/itm/175204906536",,,"Ships from United States",,
,,,,,"Juneau, Alaska, United States","175446950894",,"7500","US $7,500.00","crossebronx",,"","2022 Panini National VIP Patrick Mahomes II 1/1 One of One Auto","Sports Trading Card",,"https://www.ebay.com/itm/175446950894",,,"Ships from United States",,
,,,,,"Charlotte, North Carolina, United States","193986471009",,"7500","US $7,500.00","jomik_18",,"","Patrick Mahomes Panini Honors Score Tribute Rookie Auto #14/25 *9 Mint 10 Auto*","Sports Trading Card",,"https://www.ebay.com/itm/193986471009",,,"Ships from United States",,
,,,,,"Benton, Missouri, United States","195511792195",,"7500","US $7,500.00","chowbow32",,"","2002 Topps Chrome Gridiron Badges Tom Brady SGC9","Sports Trading Card",,"https://www.ebay.com/itm/195511792195",,,"Ships from United States",,
,,,,,"Rock Island, Illinois, United States","185674769325",,"7499.99","US $7,499.99","newmansthaman",,"","Rare! 2018-19 Panini Select Tie Dye Die Cut Luka Doncic BGS 9.5 GEM MINT 💎 /25","Sports Trading Card",,"https://www.ebay.com/itm/185674769325",,,"Ships from United States",,
,,,,,"Eagle, Idaho, United States","304669374405",,"7500","US $7,500.00","wholesaleroftheyear",,"","2020 Panini Crown Royale Kaboom! #19 Zion Williamson SSP Rare Gem Mint PSA 10",,,"https://www.ebay.com/itm/304669374405",,,"Ships from United States",,
,,,,,"Palmetto, Florida, United States","364053128828",,"7500","US $7,500.00","uliiba_55",,"","Emmanuel Rodriguez 1/1 1st Bowman chrome Black Shimmer 2021","Sports Trading Card",,"https://www.ebay.com/itm/364053128828",,,"Ships from United States","6 watchers",
,,,,,"Rockland, Massachusetts, United States","165016508084",,"7500","US $7,500.00","29hgbm29",,"","2014 bowman chrome draft rafael devers black refractor /75 bgs 10 ctp37 pristine","Sports Trading Card",,"https://www.ebay.com/itm/165016508084",,,"Ships from United States","5 watchers",
,,,,,"Chicago, Illinois, United States","304611597542",,"7500","US $7,500.00","sherie81185",,"","ja'marr chase flawless collegiate Diamond 1/1!!! BGS 9 🔥","Sports Trading Card",,"https://www.ebay.com/itm/304611597542",,,"Ships from United States",,
,,,,,"Cleveland, Ohio, United States","353681241894",,"7499.95","US $7,499.95","crumbcreator",,"","2019-20 Noir ZION WILLIAMSON Spotlight Signatures Rookie RC Auto /125 BGS 9","Sports Trading Card",,"https://www.ebay.com/itm/353681241894",,,"Ships from United States","11 watchers",
,,,,,"Pensacola, Florida, United States","154969870347",,"7500","US $7,500.00","dk_tcg_cave",,"","2020-21 Panini PRIZM Fast Break Tyrese Maxey Rookie Prizm /5 #256 SSP PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/154969870347",,,"Ships from United States","10 watchers",
,,,,,"Aiea, Hawaii, United States","203999118767",,"7500","US $7,500.00","1059coach",,"","Josh Allen National Treasures Colossal Rookie Patch Autograph Psa 9 NT Bills","Sports Trading Card",,"https://www.ebay.com/itm/203999118767",,,"Ships from United States",,
,,,,,"Cheboygan, Michigan, United States","304563694361",,"7500","US $7,500.00","cros9142",,"","Cade Cunningham Psa 10 Donruss Gold Infinite Choice / 10!","Sports Trading Card",,"https://www.ebay.com/itm/304563694361",,,"Ships from United States","11 watchers",
,,,,,"Colorado Springs, Colorado, United States","374007125769",,"7500","US $7,500.00","antro2268",,"","2017-18 Panini NBA Encased Red Kobe Bryant Perfect 10 Auto /25 BGS 9.5 POP 13","Sports Trading Card",,"https://www.ebay.com/itm/374007125769",,,"Ships from United States","7 watchers",
,,,,,"Bellevue, Washington, United States","115560532645",,"7500","US $7,500.00","mambaout2020",,"","2009 PRESS PASS FUSIONS GOLD STEPHEN CURRY ROOKIE AUTO /75 #SSSC BGS 9 MINT 10","Sports Trading Card",,"https://www.ebay.com/itm/115560532645",,,"Ships from United States",,
,,,,,"Hurley, New York, United States","402799376957",,"7500","US $7,500.00","robwil6815",,"","1988 fleer michael jordan all star #120 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/402799376957",,,,,
,,,,,"Lake View, New York, United States","394341323936",,"7500","US $7,500.00","zactra_7",,"","ELIAS PETTERSSON 2018-19 UPPER DECK UD The CUP ROOKIE TEETH PATCH AUTO /99 RPA","Sports Trading Card",,"https://www.ebay.com/itm/394341323936",,,"Money Back Guarantee",,
,,,,,"Oxnard, California, United States","294688594209",,"7500","US $7,500.00","rfamilyco",,"","2013 TOPPS HERITAGE HN BLUE AUTOGRAPH YASIEL PUIG LOS ANGELES DODGERS - GRADED","Sports Trading Card","Does not apply","https://www.ebay.com/itm/294688594209",,,"Ships from United States",,
,,,,,"Chagrin Falls, Ohio, United States","313830730030",,"7500","US $7,500.00","clevelandcardshop",,"","2018-19 NATIONAL TREASURES TRAE YOUNG AUTO PATCH RPA RC SP /99 BGS 9.5 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/313830730030",,,"Ships from United States","6 watchers",
,,,,,"Port Washington, New York, United States","284956832879",,"7499.99","US $7,499.99","ezlo-90",,"","2019-20 Panini Contenders Autograph - Playoff Ticket #108 Zion Williamson /75","Sports Trading Card",,"https://www.ebay.com/itm/284956832879",,,"Ships from United States",,
,,,,,"Reading, Pennsylvania, United States","385124668435",,"7500","US $7,500.00","gchchr.ywes5kdwb",,"","2021 mosiac no huddle gold trey lance pop 1 psa 10","Sports Trading Card",,"https://www.ebay.com/itm/385124668435",,,"Returns accepted","Ships from United States",
,,,,,"Boca Raton, Florida, United States","265900822744",,"7499.95","US $7,499.95","shockworld",,"","CARMELO ANTHONY 2003 TOPPS CHROME #113 GOLD REFRACTOR ROOKIE #7/50 1/1 PSA 8.5","Sports Trading Card",,"https://www.ebay.com/itm/265900822744",,,"Ships from United States",,
,,,,,"Roslyn, New York, United States","334559606660",,"7500","US $7,500.00","jordasar0",,"","James Wiseman Black Snake Skin Pulsar RC 1/1","Sports Trading Card",,"https://www.ebay.com/itm/334559606660",,,"Ships from United States","5 watchers",
,,,,,"Newtown Square, Pennsylvania, United States","134328166377",,"7500","US $7,500.00","dimmyl-0",,"","2020 Panini Spectra Tyrese Maxey Color Blast RC Rookie PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/134328166377",,,"Ships from United States","6 watchers",
,,,,,"Punta Gorda, Florida, United States","234588476766",,"7500","US $7,500.00","gatow-74",,"","PSA 10 Justin Herbert Rookie Card Purple Prism","Sports Trading Card",,"https://www.ebay.com/itm/234588476766",,,"Ships from United States",,
,,,,,"Staten Island, New York, United States","203353833151",,"7500","US $7,500.00","stimbas0",,"","2020 Upper Deck Exclusives Kirill Kaprizov PSA 10 Gem MINT /100","Sports Trading Card",,"https://www.ebay.com/itm/203353833151",,,"Ships from United States","46 watchers",
,,,,,"Staten Island, New York, United States","224018646853",,"7500","US $7,500.00","yulka143",,"","2018 Sportkings Legends Premium Red Michael Jordan HOF GU Patch 39/50 BGS 9","Sports Trading Card",,"https://www.ebay.com/itm/224018646853",,,"Ships from United States",,
,,,,,"Warren, Michigan, United States","265708522921",,"7500","US $7,500.00","tcards313",,"","2015-16 Connor McDavid /199 Rookie OPC O-pee-chee Platinum - WHITE ICE PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/265708522921",,,"Ships from United States","13 watchers",
,,,,,"Fort Myers, Florida, United States","224810010952",,"7500","US $7,500.00","dylik_cards",,"","2020 Joe Burrow Optic Downtown Rookie Card PSA 10 Gem Mint Low Pop","Sports Trading Card",,"https://www.ebay.com/itm/224810010952",,,"Ships from United States","13 watchers",
,,,,,"Hazlet, New Jersey, United States","175468149014",,"7500","US $7,500.00","hockey_5289",,"","2015-16 UD The Cup Enshrinements Autograph Connor Mcdavid /99 Rookie PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/175468149014",,,"Ships from United States","7 watchers",
,,,,,"Jupiter, Florida, United States","204169020754",,"7500","US $7,500.00","mercersportscards",,"","2020 Select Trevor Lawrence 2021 XRC Tie Dye #14/25 PSA 10 RC Rookie Jags 🔥 SSP","Sports Trading Card",,"https://www.ebay.com/itm/204169020754",,,"Ships from United States",,
,,,,,"Miami, Florida, United States","224914121651",,"7500","US $7,500.00","gess735",,"","2007-08 UD Exquisite /35 KEVIN DURANT Dual Numbers Patch RC Auto - SGC 9/10 Auto","Sports Trading Card",,"https://www.ebay.com/itm/224914121651",,,"Ships from United States",,
,,,,,"Warren, Michigan, United States","265960318028",,"7500","US $7,500.00","tcards313",,"","2016 AUSTON MATTHEWS RC Fleer Showcase Hot Prospects Auto /99 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/265960318028",,,"Ships from United States",,
,,,,,"Edgewater, New Jersey, United States","175122291987",,"7500","US $7,500.00","pankaj908",,"","2000 E-X Essential Credentials Kobe Bryant #39 Card /201 - PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/175122291987",,,"Ships from United States","14 watchers",
,,,,,"Warren, Michigan, United States","255799680577",,"7500","US $7,500.00","tcards313",,"","2019-20 Upper Deck Buybacks 2015-16 O-Pee-Chee Conor McDavid RC AUTO /10 PSA 8",,,"https://www.ebay.com/itm/255799680577",,,,,
,,,,,"Pleasant Valley, New York, United States","354195545521",,"7500","US $7,500.00","breakkingcards",,"","MLB 2019 Bowman's Best '99 Franchise Favorites Gold #44/50 Wander Franco PRIS 10","Sports Trading Card",,"https://www.ebay.com/itm/354195545521",,,"Ships from United States",,
,,,,,"Chagrin Falls, Ohio, United States","125593475323",,"7500","US $7,500.00","clevelandcardshop",,"","2019-20 Topps Finest UCL Erling Haaland Refractor Variation #116 PSA 10 Rookie","Sports Trading Card",,"https://www.ebay.com/itm/125593475323",,,"Ships from United States","5 watchers",
,,,,,"Bay City, Michigan, United States","125446657344",,"7500","US $7,500.00","bradh989",,"","Justin Herbert Clear Vision 1/1","Sports Trading Card",,"https://www.ebay.com/itm/125446657344",,,"Ships from United States",,
,,,,,"Cortland, New York, United States","203929525800",,"7500","US $7,500.00","pedrogo-31",,"","2017 Bowman Draft Chrome Luis Gonzalez Black Wave Refractor BGS 9.5/10 🔥 1/1","Sports Trading Card",,"https://www.ebay.com/itm/203929525800",,,"Ships from United States",,
,,,,,"Bay City, Michigan, United States","125446645792",,"7500","US $7,500.00","bradh989",,"","Joe Burrow / Tua Tagovailoa Prizm Dual Brand Tag Autograph 1/1","Sports Trading Card",,"https://www.ebay.com/itm/125446645792",,,"Ships from United States",,
,,,,,"Landisville, Pennsylvania, United States","204175325074",,"7500","US $7,500.00","ahalliday",,"","Ja Morant RC RED BLACK SNAKESKIN AUTO SSP 2019-20 PRIZM DRAFT BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/204175325074",,,"Ships from United States",,
,,,,,"Conshohocken, Pennsylvania, United States","124356955733",,"7500","US $7,500.00","nd1022",,"","1997 Topps Chrome Tracy McGrady ROOKIE RC #125 PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/124356955733",,,"Ships from United States","7 watchers",
,,,,,"Daytona Beach, Florida, United States","194103291732",,"7500","US $7,500.00","ellasnyc",,"","2018 TOPPS SHOHEI OHTANI UPDATE SERIES US 1 BLACK LABEL BGS 10 ⚫️ ROOKIE","Sports Trading Card",,"https://www.ebay.com/itm/194103291732",,,"Ships from United States","28 watchers",
,,,,,"Fairfax, Virginia, United States","265813611090",,"7500","US $7,500.00","kmb_cards",,"","Davis Mills Gold Prizm /10 NFL Houstoun Texans QB","Sports Trading Card",,"https://www.ebay.com/itm/265813611090",,,"Ships from United States","7 watchers",
,,,,,"Bay City, Michigan, United States","125579675491",,"7500","US $7,500.00","bradh989",,"","Cade Cunningham / Jalen Green Logoman Combos 1/1 Rookies","Sports Trading Card",,"https://www.ebay.com/itm/125579675491",,,"Ships from United States",,
,,,,,"Katonah, New York, United States","393835112318",,"7500","US $7,500.00","jemosk81",,"","2005 Upper Deck Young Guns Alexander Ovechkin ROOKIE RC #443 BGS 9.5 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/393835112318",,,"Ships from United States",,
,,,,,"Arverne, New York, United States","334525126389",,"7500","US $7,500.00","bukojuice",,"","2004-2005 S/P Authentic AUTHENTIC SIGNATURE Dennis Rodman","Sports Trading Card",,"https://www.ebay.com/itm/334525126389",,,"Ships from United States",,
,,,,,"Corona, New York, United States","295307536040",,"7500","US $7,500.00","andgigl49",,"","jalen hurts rookie card psa 10 auto","Sports Trading Card",,"https://www.ebay.com/itm/295307536040",,,"Ships from United States",,
,,,,,"Windham, Maine, United States","115405722309",,"7500","US $7,500.00","acbickford",,"","RARE 2020 National Treasures TOM BRADY RED JERSEY NUMBER #d /12 PSA 9 Mint Pop 2","Sports Trading Card",,"https://www.ebay.com/itm/115405722309",,,"Ships from United States",,
,,,,,"Fort Lauderdale, Florida, United States","115308210707",,"7500","US $7,500.00","leightontimepiece",,"","2020 Bowman Chrome Brennen Davis Sapphire Auto /10 #BSPA-BD PSA 10 Cubs POP 3","Sports Trading Card",,"https://www.ebay.com/itm/115308210707",,,"Ships from United States",,
,,,,,"Oakdale, Connecticut, United States","274706817027",,"7500","US $7,500.00","jessicmazzell-0",,"","2018 Panini World Cup Kylian Mbappe - GOLD PSA 10, LOW POP Of ONLY 13!","Sports Trading Card",,"https://www.ebay.com/itm/274706817027",,,"Ships from United States","15 watchers",
,,,,,"Staten Island, New York, United States","224907724923",,"7500","US $7,500.00","yulka143",,"","2018 Leaf Inscriptions Green Lavar Ball "" Cool Inscriptions "" AUTO /60 BGS 10","Sports Trading Card",,"https://www.ebay.com/itm/224907724923",,,"Ships from United States",,
,,,,,"Secaucus, New Jersey, United States","354327365415",,"7500","US $7,500.00","jaart_a_6emsx2",,"","1997 SKYBOX E-X2000 CUT ABOVE #2 KEN GRIFFEY JR rare insert card","Sports Trading Card",,"https://www.ebay.com/itm/354327365415",,,"Ships from United States","7 watchers",
,,,,,"Reading, Pennsylvania, United States","165772026851",,"7500","US $7,500.00","cpcards26",,"","2020 Panini Contenders Jalen Hurts ‘00 Throwback Rookie Ticket Auto #06/20","Sports Trading Card",,"https://www.ebay.com/itm/165772026851",,,"Ships from United States","5 watchers",
,,,,,"Valparaiso, Indiana, United States","284482853393",,"7500","US $7,500.00","ztrobins1",,"","KYLER MURRAY 2019 PANINI PRIZM FOTL RED SHIMMER RC AUTO /25 HGA 9.5 GEM MT POP 1","Sports Trading Card",,"https://www.ebay.com/itm/284482853393",,,"7 watchers",,
,,,,,"Waverly, Ohio, United States","195512368683",,"7500","US $7,500.00","mhannah42",,"","2021 PSA 10 BLACK 1/1 PANINI INSTAN TOM BRADY ""MY CITY"" BLACK FINITE ONE of ONE","Sports Trading Card",,"https://www.ebay.com/itm/195512368683",,,,,
,,,,,"Mooresville, North Carolina, United States","334470437228",,"7500","US $7,500.00","dallarooney69",,"","Trevor Lawrence Peak Performance auto 1/1","Sports Trading Card",,"https://www.ebay.com/itm/334470437228",,,"Ships from United States",,
,,,,,"Dobson, North Carolina, United States","304518746150",,"7499.99","US $7,499.99","larryjohnson4n6q",,"","2020 Patrick Mahomes 1/1 Select Black Field level Disco Prizm Chiefs Psa 9","Sports Trading Card",,"https://www.ebay.com/itm/304518746150",,,"Ships from United States","22 watchers",
,,,,,"Northford, Connecticut, United States","155287504785",,"7500","US $7,500.00","chku-3408",,"","Kylian Mbappe ROOKIE 2018 Panini Carrefour FFF,  PSA 10, LOW POP 12 🔥 🔥 🔥","Sports Trading Card",,"https://www.ebay.com/itm/155287504785",,,"Ships from United States",,
,,,,,"Liverpool, New York, United States","185364281793",,"7500","US $7,500.00","ms11_40",,"","2021 Panini Absolute Explosive DeANDRE HOPKINS PSA 9 case hit No. E1 Green 1/1","Sports Trading Card",,"https://www.ebay.com/itm/185364281793",,,"Ships from United States","5 watchers",
,,,,,"Boca Raton, Florida, United States","265605142725",,"7499.95","US $7,499.95","shockworld",,"","2010 Topps Allen & Ginter David Blaine Auto #DB BGS 9.5/10 SSP","Sports Trading Card",,"https://www.ebay.com/itm/265605142725",,,"Ships from United States","10 watchers",
,,,,,"Narberth, Pennsylvania, United States","204181859192",,"7500","US $7,500.00","pennjav",,"","2020 Jalen Hurts Contenders Throwback Auto /25 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/204181859192",,,"Ships from United States",,
,,,,,"Boca Raton, Florida, United States","284845287287",,"7500","US $7,500.00","elitecardpulls",,"","Mike Trout 2011 Topps Update US175 TARGET RED Border RC Rookie PSA 7","Sports Trading Card",,"https://www.ebay.com/itm/284845287287",,,"Ships from United States","35 watchers",
,,,,,"Lansing, Michigan, United States","385265981623",,"7499.99","US $7,499.99","bkcardcollector2",,"","2021 Panini National Treasures Joshua Primo True RPA PSA 10/10 Nasty Patch!","Sports Trading Card",,"https://www.ebay.com/itm/385265981623",,,"Returns accepted","Ships from United States",
,,,,,"Hammonton, New Jersey, United States","265817546122",,"7500","US $7,500.00","bedtime2612",,"","2019 Panini Flawless Rookie Gems DK Metcalf Graded Rookie Auto","Sports Trading Card",,"https://www.ebay.com/itm/265817546122",,,"Ships from United States",,
,,,,,"Rochester, Massachusetts, United States","204173249176",,"7500","US $7,500.00","aec1560",,"","Barry Bonds Call To Arms Purple 68/100 PSA GEM MT 10","Sports Trading Card",,"https://www.ebay.com/itm/204173249176",,,"Ships from United States",,
,,,,,"Bay City, Michigan, United States","125446659761",,"7500","US $7,500.00","bradh989",,"","Saddiq Bey National Treasures Collegiate Conference Logo 1/1 HGA Graded 9.0","Sports Trading Card",,"https://www.ebay.com/itm/125446659761",,,"Ships from United States",,
,,,,,"Locust Valley, New York, United States","144269661701",,"7500","US $7,500.00","nitro_4242",,"","2020-21 Flawless Platinum Anthony Edwards RC Patch TRUE 1/1 BGS 8.5 w/ 10 AUTO!!","Sports Trading Card",,"https://www.ebay.com/itm/144269661701",,,"Ships from United States","21 watchers",
,,,,,"Jackson, New Jersey, United States","125115100332",,"7499.99","US $7,499.99","sportcards90",,"","2015 Panini National Treasures Emerald RPA Stefon Diggs /14 BGS 9.5 Gem Mt #141","Sports Trading Card",,"https://www.ebay.com/itm/125115100332",,,"Ships from United States",,
,,,,,"Centereach, New York, United States","374318985470",,"7500","US $7,500.00","coharri-89",,"","2018 Panini Kaboom Lamar Jackson Rookie PSA 10",,,"https://www.ebay.com/itm/374318985470",,,"Ships from United States",,
,,,,,"Boca Raton, Florida, United States","265454926347",,"7499.95","US $7,499.95","shockworld",,"","2013 Panini Prizm Anthony Davis #4 Gold #10/10 BGS 9 LAKERS","Sports Trading Card",,"https://www.ebay.com/itm/265454926347",,,"Ships from United States",,
,,,,,"Haiku, Hawaii, United States","265936442537",,"7499.99","US $7,499.99","collectrs",,"","2001 Bowman Chrome Gold Refractor Drew Brees PSA 9 #144 Rookie RC Highest Graded","Sports Trading Card",,"https://www.ebay.com/itm/265936442537",,,"Ships from United States",,
,,,,,"Boca Raton, Florida, United States","265559136205",,"7499.95","US $7,499.95","shockworld",,"","KEVIN LOVE 2008 EXQUISITE COLLECTION ROOKIE PATCH AUTO GOLD RPA #d 17/42 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/265559136205",,,"Ships from United States","5 watchers",
,,,,,"Honolulu, Hawaii, United States","175526506401",,"7500","US $7,500.00","ronog-26",,"","2021-22 Panini Prizm Basketball Cade Cunningham Mojo Auto /25 PSA 10 Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/175526506401",,,"Ships from United States",,
,,,,,"Highland Park, Illinois, United States","115293491239",,"7499.99","US $7,499.99","money4theladies20",,"","2021 Panini Prizm UFC #87 - MERAB DVALISHVILI - ROOKIE GOLD Prizm /10! PSA 10!","Sports Trading Card",,"https://www.ebay.com/itm/115293491239",,,"Returns accepted","Ships from United States",
,,,,,"Ramona, California, United States","354405087952",,"7500","US $7,500.00","vicmer-6014",,"","Sean O’Malley Rookie Auto /99 2018 Topps Museum Collection POP 4 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/354405087952",,,"Ships from United States",,
,,,,,"Boca Raton, Florida, United States","265816035118",,"7499.95","US $7,499.95","shockworld",,"","Islam Makhachev 2019 Topps UFC Chrome Gold Refractor #92 Rookie RC /50 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/265816035118",,,"Ships from United States","12 watchers",
,,,,,"Los Angeles, California, United States","185693707187",,"7500","US $7,500.00","sm7.cards",,"","2014-15 Panini Immaculate Collection #17 Kobe Bryant 10/24 Patch Auto 10 BGS 8","Sports Trading Card",,"https://www.ebay.com/itm/185693707187",,,"Ships from United States",,
,,,,,"Boca Raton, Florida, United States","265719817003",,"7499.95","US $7,499.95","shockworld",,"","2022 Prizm UFC Valentina Shevchenko Throwback Flashback Black #1/1 PSA 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/265719817003",,,"Ships from United States","11 watchers",
,,,,,"Newtown Square, Pennsylvania, United States","134337911411",,"7500","US $7,500.00","dimmyl-0",,"","2020 UD Clear Cut Connor Mcdavid Exclusives Acetate Auto /15 Psa 10 Pop1!!!","Sports Trading Card",,"https://www.ebay.com/itm/134337911411",,,"Ships from United States",,
,,,,,"Mobile, Alabama, United States","224612525732",,"7500","US $7,500.00","garyluce73",,"","2006 pride fc #3 Anderson Silva","Sports Trading Card",,"https://www.ebay.com/itm/224612525732",,,"Ships from United States","12 watchers",
,,,,,"Tempe, Arizona, United States","125309381302",,"7500","US $7,500.00","lestravis",,"","2005 Ultimate Collection GU Premium Swatches Alexander Ovechkin 01/75 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/125309381302",,,"Ships from United States",,
,,,,,"Fort Lauderdale, Florida, United States","314112382838",,"7500","US $7,500.00","collectablespologrounds",,"","1966 Topps Mickey Mantle PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/314112382838",,,"Ships from United States",,
,,,,,"Springville, Utah, United States","165225721857",,"7499.99","US $7,499.99","toystodd",,"","2017 Prizm GOLD VINYL ROOKIE AUTO /5 Vikings DALVIN COOK PSA 10 GEM MINT/ Pop 1","Sports Trading Card","Does not apply","https://www.ebay.com/itm/165225721857",,,"Ships from United States","9 watchers",
,,,,,"Springville, Utah, United States","164714814127",,"7499.99","US $7,499.99","toystodd",,"","2012 Finest ORANGE REFRACTOR Angels MIKE TROUT Rookie Card /99 PSA 10 GEM Pop 21","Sports Trading Card","Does not apply","https://www.ebay.com/itm/164714814127",,,"Returns accepted","Ships from United States","6 watchers"
,,,,,"Los Angeles, California, United States","115496722472",,"7499.99","US $7,499.99","atscards",,"","FERNANDO TATIS JR 2019 Topps Chrome RC #203 GREEN Rookie Refractor /99 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/115496722472",,,"Ships from United States",,
,,,,,"Clementon, New Jersey, United States","313988018413",,"7499.99","US $7,499.99","goldstandardcollectibles",,"","2012 Topps Mike Trout Rookie Gold Mini /61 SSP #446 Mint PSA 9 POP 2 NONE HIGHER","Sports Trading Card",,"https://www.ebay.com/itm/313988018413",,,"Ships from United States","15 watchers",
,,,,,"Perham, Minnesota, United States","354198450894",,"7499.99","US $7,499.99","ibauck",,"","2018 National Treasures Trae Young Rc Rookie Clutch Factor Patch Auto /25 PSA9","Sports Trading Card",,"https://www.ebay.com/itm/354198450894",,,"Ships from United States","5 watchers",
,,,,,"San Francisco, California, United States","195376816111",,"7500","US $7,500.00","iroccollectibles",,"","2012 Gold Standard Klay Thompson Rookie Patch Auto Platinum 8/10 Bgs 9 Pop 2 RC","Sports Trading Card",,"https://www.ebay.com/itm/195376816111",,,"Ships from United States",,
